id,landmark_id,label
3f5edc022092f7fc,56767,137
34057892f170439e,46946,116
27b8ab3fefd0cda8,19605,38
ef657a7f3e91590e,108472,256
f800053a458f88ee,45428,111
b6e8e0a435803807,122367,292
b83913769bfbfa7e,86869,206
5b50b95c776fd877,20102,40
7ed852667e2a0a18,44052,107
ebdcd23cbdd6f77b,138982,334
bf64f3e8ec32b98b,190869,456
4a5d9bef0fe43b84,94575,223
b743078bedeaf11a,29794,66
9fdf6f12c8295538,162403,382
5ae49179ec49720e,126637,304
f6630a58d12a9d1e,1924,4
1f219036b8627af6,99943,233
c5ffece925198d53,33577,78
4c06a3929c93216c,152003,363
ebfa3e8b162da955,177409,425
0c61064e39f6312c,100895,236
644b25b8ee832532,171683,409
747720866656ed9b,92224,218
6a48b64f1cec1d0b,81049,194
ec06e051f4ef81c5,31361,70
9a7d5efeacbec8a6,161592,378
9f91bd791f1a3ce3,72024,178
c3f71f8409888abb,133454,320
80ea2c59de6c0584,110320,261
d839921e9c601cc6,50798,126
60409915808590d7,90021,212
99ae233d5b186a53,173825,414
f2f1e478a70c42ab,80272,193
3a31e07cfd837fd4,31898,75
dd982c20fa6227dc,158966,374
5bd8223bb4e6f1e4,193550,467
f1dd3d2135ddccb9,93869,220
735d861dd3089408,45428,111
0addbcdfc653e06e,75930,185
2ec72dee15eb4aeb,8351,18
af9aa6e577e8263d,20120,41
d46c26c28cd2688b,134235,324
c7877f2900a49c79,27,0
ee80142ce1c5de2b,164428,394
decbe7a8acadb250,107801,254
f6606483d7694f8c,177870,426
804f905594d93f3d,114289,274
eeaa8707675ffe8e,20120,41
54f26d1aa203a9a1,66807,165
d177fd1c9c666d76,135601,329
6a4d30c995706ca0,202886,490
56be0ad0b99a4d5e,107164,252
e02eb51a18865f4c,53185,132
aa10e1de6fb0f715,29333,65
194e710d7e9f6298,194914,472
5a46940349949e8b,55350,134
60e3abd2fa0448d2,135503,327
1b31f5bf170a89a1,80177,191
c8ed199f71cb2fb7,194914,472
43dc93d3628f4a20,21635,47
eb8702a797f133b6,126637,304
5b537375ba4f5940,154243,366
3d8fc2f98bb491d8,133563,323
34fe026c669ded5f,115979,279
889b965662a62f52,171683,409
e42467bf75ab7031,18392,33
d89680e3b8c0c5cc,47133,118
164ff91099ee2980,130039,313
ccfee43a26be77ba,129781,312
2f47bbcd8c840b49,190144,451
531a4d10819d392f,88483,210
7e47b47536f8607f,27,0
39da1e66bdf4df81,113462,268
84247b5289456c7d,143710,344
d66dfde2809105f0,162042,380
b8bd0d437f1bd303,191292,460
917cddce15b74de3,138982,334
104bf79e4cd40324,100230,234
e4805a23530759ae,194521,470
6961f24e32c4521a,110320,261
8e8777ac3fa3022c,114289,274
a09e8766b3c5cc9e,96663,226
e4a0159e4666729a,165900,399
9a5d7e769c8f9127,31371,71
7667387c8521abc1,82579,196
31d8bd472e37ee20,70716,177
af6543e0c3900d06,177870,426
2946142e4e0e2ff4,98993,231
9d3c6fd68e81254b,202814,489
ebd4dda2c1bc16a1,79922,189
25c6ae7aedf4e877,28139,62
4ec82021d91a71a7,60730,152
69748799a3ba10c1,160964,377
534bffadbef06cc1,44052,107
3f7985a8c7b1af71,20120,41
b7b69c979c0d744a,45428,111
8ff052929bb9490a,83144,197
a516a42a51641f2a,27,0
985495f7658370e8,20409,42
1e9a7a8c0179dbfe,176018,420
9515883962073fae,93869,220
57ee69ad4f64bde4,116255,282
0005cac7fca1ffb6,107801,254
a00a74b0ff2b911c,83144,197
4e469c071c11c85a,51272,127
384cd7f67a891d40,128268,307
063887483c44703c,143710,344
af60d347d7264e25,80147,190
9bdd75195cb03c8a,22494,50
44b0e5687a9b844c,69499,173
ecfc88c70d622f30,89794,211
5b2fea7deae2c440,120734,286
8dab84e2688374fb,176018,420
f264e5ee325a7806,55623,135
7d61203865f47299,138982,334
c61a7a905099b092,31898,75
f92aca9d7af1bc0d,128268,307
892ecd17e42f2ee0,116124,281
85fc4a83e11dfb87,1924,4
b41d897e97e9730d,46705,115
088ed26958a6f38a,46047,112
58b03bb462881b8b,201061,486
53237179497151d3,76303,186
bbb436e7b536c3f6,164191,392
d8b77281c132aa86,29794,66
620848e307eb40c4,161902,379
5331f60710794b38,171435,407
24d1987ac3caa09f,36748,83
49afdc9179ded9fc,80272,193
58c8e4ef92e4fbc9,30048,67
572b52e7b3a6a644,181631,436
a2aaa08eeecb92c1,113838,272
0fe9be185f12af2b,124455,296
977048a325e5253e,192931,464
04f62b594b1bb056,201840,487
8689a1afc2adc8d8,82579,196
b69df687469c10f1,10419,21
fe4ff67cf53b00aa,101399,237
0b8801d8a7b80855,59831,147
f195fb54fc787dec,191001,459
82b65a59c04217b3,94310,221
8595818ff565dbd6,152003,363
dddd0bbdf16b1861,164580,395
fde3d6aab3fb92bd,176018,420
ebeac0e874d222f1,137203,332
7250901df84fe93a,138982,334
ecf3bd495456ee13,173511,412
ea08b059c05a8fbb,72686,179
e7edd0cca73721b8,126637,304
7fdfa358bb3d43fb,183531,441
a0412e441dd18edc,55623,135
cc7d31292edb6290,126637,304
5413ee193870c69c,161902,379
c189c06df5065c84,173511,412
b0e298dcb7d82f0f,6138,14
2f55fe6cdad4aa55,46705,115
909fb55044ed5d9a,115979,279
efe4f9f27c3bd890,178829,427
19090c6682b3494d,6138,14
b3ae22009f966f1e,53170,131
31007b1380690cc4,164103,391
05671c2edebca8a3,3705,8
911ae18468626b4b,105294,248
8e4b024a2f89301e,5401,13
94480cc231836db2,20409,42
b2f92eac7c1723e9,132969,316
4e114a2f266c50de,14915,27
bd9305f262686919,13866,26
34df83850b4c2f2e,138982,334
d623c762ccfb0fa4,176018,420
5a4ce1891c5035db,117861,283
bf7739488e88e18b,42016,103
e1141efe4e908e06,188999,448
399060eb807ec991,76303,186
e766888af1d7d504,94449,222
4b8b9cf9d0bdde2b,60144,148
d5a5f6027276aa84,129781,312
9dea580e2595438c,140067,339
698d7066f31457e7,151942,362
c67556d660e37641,20409,42
cc161b26a32df293,181631,436
6e3803d2f569b023,195412,474
7608e7f10b985ebd,51272,127
29cf6dd57c7f3b36,126100,303
7c55f1cf8bca1a1e,125425,300
83b5717f08d54376,116255,282
74c7cf7ccf3bb3a6,47035,117
3311ac6777b71692,55623,135
504133b88a4d4d88,134262,325
32c2b05e098d22b0,10419,21
021ed659cf6925b2,9070,19
e29947c377e559c0,27190,59
ae33dbc2f041faa3,6208,15
123616613afdedf2,25093,53
1918562605f820b2,192349,462
8a8de3d2eee8f009,174834,417
a2d57135963edaec,162833,386
5f940786017ce367,98003,227
cb949b82d30fff8e,49712,124
bd7689115ce9e595,187779,446
becd253bf9ba0cef,190644,454
20276083b00bcaa3,194406,469
e06e4a1025cb6981,162833,386
9d09c2f3886fa074,174321,416
0261d4f205c81bd4,16658,31
9a1b7a43ab694e43,16658,31
ff94bf4d894aec6c,76393,187
89cb465fd1123b24,186615,444
97485250d8c8b73c,65818,163
0f94807668b2a7ff,190956,458
3c0a0ce12a6c532d,73304,182
2e0c55cfc8a996a4,177870,426
ef975209233ebf54,135601,329
35eec68732d72ed3,120734,286
547d10265b5a7aad,126637,304
4d0166b139d0e35b,133530,321
b83350b2868efeaf,27190,59
95347d7f24dfc448,202085,488
64ee44340871b707,46705,115
672dc3dee1089490,190956,458
36fe293f6c607b5f,138982,334
e468861da742f1ae,202814,489
45a1b0161c289e8f,51699,128
dac1ac43383ff41b,114090,273
f44edeb5d98045c1,103848,244
8cbca2b41e9ed4fb,70716,177
2ec22f8d6427f182,145949,352
3740289d0db9e70a,21703,48
c09cbfb65eb73f74,173511,412
539e1c37d063e7bb,91659,217
1c6f7821057c55fc,179380,429
6d85de43aac36514,80272,193
903839c76e773e59,55623,135
185b28520d9b5cbe,69499,173
0a298252a5a3d163,121054,289
c36caa76e9d6b24e,47880,121
c4288492b91a352a,138982,334
c634d4bb0ddf3e06,18786,35
e92f67a0c344b0d9,120734,286
8ce62417ad9e619d,86751,205
9785118933967057,158818,371
779b612c6275a2f6,90021,212
3fc62dac3e76c0c7,46946,116
226a3a72112a09ac,98230,228
46bceec3c92994ca,168106,403
a847accdee176f1b,47378,120
cc0829bdcd86708f,28641,64
ef7c451b9929cdfd,138982,334
68c29f99b3a73022,186957,445
342732ed0e42439a,3705,8
9c4df14f406f29d0,201840,487
a7dd77b23e37a166,138982,334
30a96a8b78057c68,36748,83
531fd172a4bd1ddf,6138,14
26771a802ad1530f,173511,412
042057c4b82773af,191292,460
15cad905a04ab5d1,20409,42
2b23d86f87db1e42,190144,451
2fea15ced62f77b9,101940,239
d8253f21f627e507,41691,101
e9c60a0ba399b018,8330,17
4ffc551b43c509fa,168098,402
3a98940deb36577f,70716,177
78633d5c94ac68af,201061,486
94e1fe5941ab03b4,176018,420
ff2e7c58ab254296,113838,272
8d6549bac9f91692,57330,143
4e9fe94468bd57ef,46705,115
a8ca535a492dde65,26967,58
8d9cacd5b824b78d,26064,57
96a5768015d92b91,183531,441
680947e260a94620,13471,25
4312008cf2f9caf3,50798,126
4268a6bc3e7c389f,177870,426
b628a2e2a1462952,162634,385
c1fb06e5f05a1d07,124455,296
f3258152309bd505,27659,61
29139698258c87f3,133226,319
dcd39514fe132895,116255,282
0c907495b6624196,41037,98
5e1d0fde4fb6660c,113253,267
fc25ecd40dd7b0ec,172929,411
feaa17fce79d3c3a,173511,412
4a8e15b326bc3884,114565,275
fe4b7198549e8662,126100,303
6d15080a91060697,190822,455
963dd7e39cc3f963,163227,389
5cbf77605b3a210d,13866,26
a240f2614359cd05,44939,110
42385ebccba6c57e,106126,250
15998a99d971fad8,124455,296
41be222aac9fee46,20064,39
d54837051c23f23a,129191,309
08c0da51fafe862c,89794,211
e8a73b999e8ea8c0,8330,17
9455cc75cdf28107,162833,386
c4df7802bf7935db,126637,304
dabcd106b82aeb9c,69038,172
92853fd5a687b97f,192235,461
05b5a4b177dfa91e,90966,214
e9acfdc51927647b,109169,258
ce535442d7e1d474,94575,223
1a1c437467fc3766,113462,268
9590726b0d3ff1ae,21703,48
d4c244c644773cc5,67353,166
6ef0efca700bc1f6,85633,201
dfce8956dbcd92ae,201041,485
e9ada0fcf239369a,193550,467
e21037721a71d428,144201,346
6fd85e769af8f22d,156045,367
ff38dfbb81a47820,191001,459
822f4d7e0bbbe2f9,27,0
2d414535533754d7,13866,26
291e9ad691d14e95,38482,86
32c9a4ecb2288cc0,76393,187
df63bbbaf200d8a8,103899,245
fb5c3040cdad1425,164580,395
c4baf075ebf8e2c5,47378,120
2da05eb5cd20a659,130039,313
d2aa0b80f3bb470c,57015,141
bd7cc64a979312b6,68501,171
a4680dfd687a8de3,144036,345
06fe50f6c0337901,139894,337
2c8cf92b036c3550,168098,402
dbef5fa5bd4d39f1,39650,90
a8801fd17b94c1e8,44939,110
a52b53f170cedd36,80147,190
0eb5ce12fb4ebce7,56808,138
7c90b74a1366e305,47176,119
57ea46ad74b1139f,160964,377
f5c9c5d74a1ea56a,147828,355
673200b6a121ef25,80177,191
d01d8852ee41c757,132978,317
9980eb07f04585a8,83144,197
0563e6567a4f48b9,138982,334
241a6d78554b5060,134466,326
94dd1b90a6a8abdb,183531,441
813d353ad4b4a7b9,45428,111
480e152ecfa762f3,26064,57
57dfa9920fa1099d,69835,174
ac3b54cdc40dec77,190879,457
b31033db6e5704f8,20120,41
aab45a8bafefcf3a,2733,6
c68f1794004dd9cf,49804,125
b9fbc3e5cf13329b,21703,48
bd8e31b8a209aad5,44743,109
6da02a37dfb6b874,21279,43
0ad124814d7c9808,95194,224
1e70031899ceb585,25457,54
0c1caa606fd07687,33992,80
62e81a9dbde6d19c,161902,379
9cd0b3acda357c85,176018,420
8741198d36dc27b5,15445,30
e57060aa50668852,49251,123
37a648d99c6c5231,199507,482
cc6a6771d13ea9fd,160964,377
af451ea67195982b,126637,304
cdf46f6820d4986c,188787,447
1be024c29eff6f5a,15409,29
f3e41170695ba626,41170,99
bb560d2b8890259f,177870,426
b23c2330cd34c46e,171683,409
89fb7d68b19d3bd9,173511,412
15011b788a714209,60730,152
7516a3a35db96961,43222,105
e7627055cd3ae435,47133,118
eb8ca0754ee4cd9e,133550,322
78c21d2befb49de2,172929,411
51665e87a4b8db2f,169053,405
6e9335f21fa33b8e,83144,197
c716fd132e3983fd,46268,113
ef1f7df4ffef26f3,46705,115
dec342271be9d2e4,91659,217
10a8ef5a5770ea77,113209,266
a4bed8842ddb8b16,53185,132
4b033d5b71d1bcf9,113769,271
4d3ca7e2a735a642,138982,334
913c9c007f1afd4b,125194,299
2f1b6e680f0e316c,164428,394
238f565393f331ac,102206,240
65b033434f563855,152003,363
b07616df186a39dc,102904,243
0c0db0152b2cd438,164862,397
c668c40415bfd018,60532,150
270aae456d1c3fe8,36748,83
cec4a338da5e62b9,80177,191
c76cc8d04a2d92a5,46268,113
7cb60d83b4a293c4,172929,411
a222c5506b6b166d,24852,52
b9fb303cdd90a1a0,1924,4
da8db5da836a0315,1924,4
122881fa33df35fd,182908,438
bc916c229202fc2f,82386,195
fa85976c33f036db,100631,235
a7e48440b0871cdb,48753,122
246a032829fcc798,174181,415
0525327ad3fc7361,35628,81
d0ed594421b9c9b7,165900,399
6a0f9e4b34f9e460,20120,41
94d0091a5c51dd8f,47378,120
698d0dc85c5e27da,129781,312
55861588821fa2ee,46047,112
e8f48de8ad660948,46705,115
864a594c9e71b5ba,149980,359
8c3ce209525a88af,28139,62
0396784a1291df64,138775,333
422689549e5b9523,104605,246
5f55e6384735f718,51272,127
07f59ba28e216d75,4226,9
f6d28d39dd78a57b,60349,149
6f84f93be842f80c,171683,409
3387130d21eac21b,132215,315
c8fba0d3b1868a1a,86441,204
74533487ce09cb72,107164,252
91a17a8af5bc6897,174181,415
eeab80fa9badc20b,83144,197
926cb41b90c2089b,189907,450
ea5f0a0e0e6291c8,29794,66
9e13475ddf0e6d40,83144,197
d5cd0fdbf919a1f5,201041,485
040d359e55f32374,31898,75
f51c82c6014f51b5,199450,480
c8d2079265ad0c01,171435,407
70e2369a82effe22,76303,186
85e4e60d9922eeca,60349,149
14af309e01895d62,25093,53
beced901b9eb7d51,101399,237
fe5a53c61f91f505,36748,83
4e283861b7881f2f,145768,350
0ad399ec68291a47,179959,432
fb8aa5a4e42c131b,26064,57
b131486a9021f8ce,73211,180
31007ad8be81789e,164862,397
26e4d728dfc109ba,199735,483
c1549e154e1fbe46,66807,165
05707df0cd281911,73300,181
f29a84cc8a2e7c7f,70644,176
7a27c98a5cd7d50a,164191,392
db322a4648fdac5a,82579,196
41792b46e78a1c13,133226,319
dca1087dcfdaf879,194521,470
ea1fc992128b2fd8,28139,62
b0f8806559a6119b,46705,115
a7951e5f1bc01746,5292,12
97bfb9c6f7b515e4,126637,304
a03fe6cf9ed155c2,64792,158
69f3bef19c18fadd,176342,421
cde65b2df3396302,179959,432
9d1f34f909bf4aa9,165900,399
696ae8e0a65db48d,138982,334
ff6ea7d418079006,168879,404
8912b9965994c85e,149980,359
aca0aebe9fbc5ecd,59272,146
11f083db824320f8,6138,14
bfe6cb431be1ab9f,138982,334
c3eb4982a8675b82,158818,371
72bbfcd2c43a3978,189907,450
ee99a90e2055c31b,173511,412
96060e7648e9cf3c,90021,212
e4d31f25ff531c07,133041,318
f6025c4ab53a2ab8,27364,60
f2b2f43bacd511c6,156045,367
9c4b51cad23a27a3,20409,42
a2a4c01e92f9fd7c,200931,484
3337e7f793f3da9f,177870,426
4d07eb10fc90bfe2,61782,154
f7def33cdc7ae802,51856,129
7c71f2a8fec531b3,51856,129
648228c60e2b002d,51856,129
c6a68671eaebfbb8,41037,98
79b781583e0afce1,5401,13
469675c9481a57c4,33577,78
a2dacc8323606723,173767,413
6131c18fe3eda978,20120,41
8495ae627ec33968,172056,410
75b0196856167255,100230,234
d3b0c5ab4417800c,41808,102
6a62fa0fb50aff30,55219,133
6beec2edd1fbbb96,20120,41
56e09b4dfbe77c92,152003,363
af4aa565caaf978a,41648,100
e9e17d47e87eb8ad,201061,486
28ad465d5d040d45,9070,19
76e776698fd0d96b,165596,398
77a5c85f23c7a83f,89794,211
1e885894fdb1ec69,100631,235
c21c9e3a0974f2dd,80272,193
543aecd49dacba72,60730,152
77e7d9712887c901,83144,197
f3e7f7d35f64b87f,38482,86
2bf947360ee61bfa,174834,417
da80751d6d0bb98b,151942,362
17a9abeb50fe4178,125786,301
ab268bd4ae5a79df,142147,341
e3f4a44507bb7ac6,1924,4
851352133be8f60a,127516,305
ed9bf91fca827280,90021,212
e05f6159cd577a7a,15445,30
44576de3d834aacd,107801,254
fdd87a9556be2c99,174321,416
d09ce49f0f0494ee,172056,410
dc314e60c950c261,46705,115
00121b5662c48fa8,49712,124
072af4de853d0400,1924,4
a89d1227c8a4ef00,122367,292
d98906e80acb1b05,138982,334
93cd2b4fc3f70c8f,133041,318
d0eab33e608a9434,20409,42
a94e83f56364bf7d,19605,38
4ab5952345bb2509,33992,80
bfc94156cf03fed7,47880,121
779a2410a8aa55eb,56808,138
34c2929957202f67,39209,89
e9bc830a2bb07854,90021,212
85dbbf8cadbb35a9,161902,379
e42854e0c080d57f,53170,131
3e2d8252d1ec8a7c,113769,271
451381206a576cd8,55780,136
0cb1d336cc8a9427,42016,103
763a475bafc0b852,194406,469
ee65d3b0a6262072,190956,458
3a1e6a3bae1b8413,73300,181
e0d22c897499dce1,168106,403
425ac726e2314399,102904,243
0966d4119de6bacc,142147,341
2f11706e12e7f1a9,17716,32
4f983f6f3cb61a3c,120734,286
0e7c0206935ebac2,83144,197
a9a1da25b1260b88,28278,63
00a9a89e3f080634,86751,205
66938d36e97034ec,56935,140
5aa1a0e6ebd29e6c,68501,171
2c1b078027510999,8330,17
b61c0e4643995aaa,116124,281
a673a8c76f163764,46705,115
be2a1e3ef60db7fe,115836,278
3de5f63acdd4f0b2,103848,244
2ae853d6f7de8cbd,138982,334
be81a19c45fc3a3e,194914,472
b32718d39809f9ea,81049,194
ae138aff8cd890b6,122246,291
0cd19f384426d77f,124675,297
dd7a9ffff8874062,39938,92
1a801e13f6bc70da,82386,195
58bfd0311ee6d521,202814,489
04e837c388075d9b,202085,488
d2bd81f2fbebbe9b,148045,357
3b21f1d0bca3238f,162604,384
312e73796e50038e,164862,397
d1759e31c19dd383,120734,286
e0525acab4ed887f,28641,64
40fe647ea611d830,33636,79
d79448f913eb82b1,163227,389
b1dc7173ed5a9fca,75005,184
d98832744918a7db,143373,343
da913fe793439601,107164,252
a62b3886500c5018,40088,93
87dde8eacbc175bd,128234,306
8b1f7e8213f978d9,67406,167
4334a893670da97a,56808,138
3e41a78419a7a137,100631,235
4f8ae64b8bebe3c1,158169,370
99895346add457da,192931,464
62a9e116d98b240c,138982,334
3bdac995a747fe75,41691,101
9c94ee7033a6d6e0,80177,191
8badcab8764ab132,57330,143
18745ea6f000bf81,41648,100
6d2e89d56c31648e,173511,412
34bdba4306842c14,113209,266
9f3e9a5d3e258642,139706,336
703f9dcd164a38a7,145949,352
821fe150533e3412,41691,101
bef02262afde9623,139245,335
6fa2f90d18d2269d,184907,443
48fde662000c91d9,151054,361
10e24d88dc44be85,156356,369
617c553dd23efc5e,138982,334
bf2c59229f5b8f4f,41170,99
c70b7cf1bfa56341,138982,334
8ecb7e8e0ca65f43,154243,366
fe7772ce661c33ed,83144,197
4d7d9f6c2627b245,33636,79
7d84c7c340c225ae,110153,260
4fb0d6932480ba99,86869,206
0e93d09f4fc58a24,177870,426
41e3d9884695d86b,65906,164
1f7d92f4454547db,120144,285
51457c950645df48,9070,19
066b6604b57a0a3c,47133,118
7863d89e12c61c17,133530,321
2c3242df97acd275,16658,31
4b6c7f2138d8c933,145949,352
f523bd5ee9333ddf,149980,359
f70a3142c96369e2,113209,266
d7c181244be9ae44,199506,481
122e06ae386b9634,19455,37
45559903ffd85f20,148331,358
a08e622dd5a55447,172056,410
a21a39123f071b08,6138,14
dd9109fda04801b4,161902,379
0d7b120cc8bb74b3,139706,336
c9cdd4a9b869f7ce,182908,438
3474ea5356a261dc,47035,117
cc9a458395aba146,158169,370
7b7562d1d32d6787,15445,30
5f7b9d78885807be,180901,434
bac755f1978953ac,138982,334
8afb0ddc475d6e0d,125425,300
e64634ccb78f7d61,189811,449
1eccf5ef89f222d5,115836,278
75ae70285aab8d8b,148331,358
2e3cf44d372af668,102850,242
ee591c2f64ac4275,85633,201
c55aeee1ce64c1e7,49251,123
3c4875c9a6748dc5,187779,446
0981a017a5cde58a,113209,266
26584e7ce03300ba,63334,157
397db23c996feb26,43845,106
f7888f56cfe1e36c,115979,279
2ecd6da30f766533,178829,427
a37b4b031c174587,145934,351
30ff11b0b87f0ae4,163227,389
4d121f9af671d13c,138982,334
208f2bf7a6c9b3f7,41037,98
41ef0b1518ac54cd,33577,78
77d638aefeb41a7e,21353,44
fd67486241aa6112,138982,334
761dd20ba53c5b0d,86918,207
95983024330d348c,83144,197
3e0db90822b10c59,145934,351
5a934d5ea36ba514,60532,150
409d99d960cc683b,11544,23
a9a630c0ce861880,142644,342
f7f9e71b47a7c5fc,19130,36
25d6211236d406da,143373,343
b61206bcfd524c98,41648,100
4b8c164fe843a479,26064,57
eb33818268e366be,51272,127
19656d6d5d932773,126637,304
7b7f14dbb8d23b3f,92275,219
3114ea137c8b2e5d,153890,365
44c397718e2ae0ed,68501,171
cd10f4b394a044a6,2586,5
d5837863cb486308,49804,125
571213cf0d587962,106126,250
a86333ff7308050a,138982,334
81b7623649bffc24,181631,436
a3a9eb2b47ae5e04,188787,447
7f1255e36cbe8020,60708,151
4dedf216074a53b1,201041,485
5bfb9920be0bdd9c,113209,266
ae8b2d1ae84ff0eb,138982,334
0b14439ff17fd8a4,31898,75
b4634e5dabd4e654,129428,311
9e1cb3304e27df55,25457,54
58c3069eab3b2fd2,90966,214
f31f22b1f522c451,40980,97
6f9b459015b46be5,80177,191
ebc8b820bc895553,129191,309
4437fdcdebb5da41,106126,250
805a22b3ba808dc1,179959,432
f6bf6d75d9e31ea3,110708,262
515097ce22938747,55219,133
c573df48a7c60a05,38482,86
48d4a33f3109fca8,24852,52
4af5b1ce201a4b79,65658,162
da5134a385aa8bfd,138982,334
3d63010726295b30,146497,353
67d9b87f407aa242,194521,470
9ebee1b301982a38,98699,229
f9e4d5650fa4b423,67406,167
3a12a971072a11bf,70644,176
89a5e910987e0d50,190230,453
7c3a67859b72afd5,56935,140
b36f8fe317973132,177870,426
5efc5b837d1ca755,30640,68
d8afff64fd72188f,120144,285
3d54f718e74eec1e,25093,53
7a9b19fb9e2f932f,175238,418
c3cd1b0c08c00a68,5170,11
720247a3ccb12d36,105496,249
603baf0df1b3479e,88483,210
8018adaf21a30436,41691,101
a5993bb073885f6b,126637,304
8b5542d80c3271f7,182908,438
ea0bf28b3d7efb33,30048,67
cadd652185b5736a,70716,177
08bacebbe8343160,80177,191
245cb3381b64795c,93869,220
6e597932700b0a95,189907,450
a522345fc5f5e981,163179,388
07a6f8b67c6d73bc,88483,210
258ff251bb78c3ad,41037,98
addd09a178b05f06,75930,185
f4b9977d2894cbe5,189907,450
640e2db9e964c35b,18786,35
900b94fccdabc3cf,31898,75
5e0fe2f1f6e279ff,83144,197
d6b239b9fcb92bda,125425,300
cd23821cd6023cbb,31094,69
008a4b9588099a91,174834,417
78037f02deb8648e,191292,460
c265f5e375b9af1e,164191,392
4c3e06c8c9403101,46946,116
99dbb5b932054210,57330,143
6a56141616c928dd,165596,398
83f75f14ccf6db24,33577,78
8dcfe4cdb180f72d,120734,286
2469ef104925a081,39938,92
2c0cb23d18027a30,99943,233
56ff80aab793295f,79922,189
d4d693387b949564,65818,163
530bb95ee0ad1f03,13866,26
1985e57e506fc778,138982,334
da0f8f67d6a41cd9,194914,472
3a6dc23a46e42b5c,192931,464
96ea80149d40a38e,75005,184
e930ea0d272dcbd6,190869,456
b01dfbece8ed30eb,161902,379
c560b4f2c1467b7b,6138,14
41abeb102d556d69,21603,45
a9f25ad11da4472a,20409,42
29e0287b7c3a8dc3,132969,316
d5bbf64b029f4c21,78791,188
4e46d43d2ed27517,126637,304
1f17af938ebe0607,80177,191
032883905dd53d88,164580,395
859657043946f22c,163179,388
d669d8c957cc2cd9,103848,244
854fda2c33b0a5b7,179626,430
201898008cf75fd2,193505,466
adb4fec68f1bce43,21635,47
f6669428c8eb206b,18786,35
65f83e59d1a1a447,5170,11
70341271f3ab0217,33636,79
7d0cee4921e333fe,47378,120
01db35ba540d8be6,180759,433
200fbcf4d493e30e,164428,394
a1ef4fb518189b80,130039,313
92223e233bc9e884,162833,386
7b75d3092c55e42f,20409,42
be82c6fb2a672df0,1924,4
ede24dfec1a53beb,36748,83
023f83552264f8fd,53170,131
2dab531c3ecc61f2,14915,27
6535cf12b5aec85f,80147,190
71fd68f96619d7b3,113769,271
3356ca6c99403c2b,194914,472
2869cc82a2bacdec,161902,379
482ba66a121b5ebe,183574,442
486c57e52f4b94eb,113209,266
bd70a960c6c31c82,164191,392
99791ce99dad1f2c,201840,487
d62c6f335fcdb300,122418,293
9f7a761fac684d03,22494,50
06af4ca5038c2ce9,129428,311
49533d9e276390b5,64792,158
94028284ce809e58,180901,434
0d5f54b8e4de0d9a,1346,3
75fb222dd0cecf79,100631,235
af1e67159bc6395b,113209,266
d74c43d1e4cb4c36,83144,197
47f526176c01014f,101399,237
b6809237b9fba391,9673,20
25faaa8288ad4ea6,176018,420
6fb0809c7cf5dafb,143710,344
242143aee450609a,31094,69
9246e5e955d2bc89,1924,4
bc5c0004397e4252,67480,168
2663f832a99eae6f,193505,466
1b123c00f22907e5,126637,304
c7ce209aa643af90,40980,97
61bf75db6c9acb23,38691,88
a9de4fe9a79988e8,24852,52
0704a1fd9f895a16,28139,62
4af50866aeaa5179,21279,43
d97bf61d8e05d701,190230,453
02ecdc09eddfcd3a,38482,86
941c8334fd67b0ab,40111,94
1c5425012ba22db6,144201,346
8aa4f0d34c738b92,200931,484
18d8c9cdd51fa455,142644,342
93ecc3bf7accd619,129781,312
f39778b07f31ae18,31531,72
9f5f42dd35aa34f5,36748,83
73c706b57563d8ca,41648,100
2991b5bc58c39191,127516,305
06ee031320116447,140067,339
3da10832f5761e29,108327,255
4b128f4171251e27,56935,140
a01e4464faf3e7a9,39938,92
9f28cd1ad7432544,9070,19
f4e9db111721fe0d,162833,386
9742e71598edb59a,56808,138
1a5cfd80a6afbc6e,109169,258
d0c65ef58518c6c1,36748,83
bd9db128e2e62ead,49804,125
c68c0dd7c441d1e6,156045,367
cd7113a393a63d0a,20120,41
3f746428cfd1fe07,138982,334
e05da82675102a27,190822,455
82686daccac8d1ca,85633,201
d9b2e91b0ed4c1db,113462,268
1a1e24d240b8e63f,21635,47
6b9c4780b03aa79b,69835,174
35095376e4ab0992,33021,77
a29a15b5e63a6c02,199188,478
db8e2de806ee3ee7,67929,169
bca62014f1098930,199507,482
5d0e83f7adf42086,145768,350
08700cad76c0a863,134262,325
af72726e0d816078,138982,334
de5cc0862de2dd28,25093,53
84e1430e461431fc,64792,158
eebaee898b37a446,23777,51
69521034f44e05ab,163227,389
760fd3d9e6f904c1,176018,420
8398be5345470bea,51856,129
1c3c90451012236b,1924,4
884cd017078a541a,28278,63
7ab297f9a41aa3ea,21279,43
72a5f8f950627217,98230,228
db0f87ee973ab4c8,160944,376
4b157daab6bb6ca7,120144,285
64d48b5378f3de9a,133563,323
2b5762fbfb31c096,107801,254
6e6299e27720bb02,6208,15
b2327a0ab95144c7,30048,67
c9f11e5a753d6f1a,85633,201
6745666f9fd215bd,35628,81
61c86814d23f3230,90966,214
144ae86a9260179d,199735,483
39399333588c22e0,6208,15
545ff0d6facfc07a,36748,83
f692e881eada0ec2,94575,223
c8936942b1ae4eae,183170,440
6dc2a32053520dc3,92224,218
a73cffc6832535cc,173511,412
4b13c3bd5265cfee,139980,338
